#{"t_start": 1678670363.7781165, "env_id": null}
r,l,t,Typ1,Typ2,Typ3,Typ4,Typ5,Warteschlangen,Auslastung
-178.122903,305,3574.474524,352.70814504171,328.17517288765447,721.065692888403,985.0300999895982,870.8945796063592,-134.52290321046308,-653.6476069092105
-133.370371,306,3598.763481,378.3837716150768,317.85841842922196,701.0316511130501,599.9655603273285,939.5156553607135,-106.170370661108,-703.7016236124676
-171.012253,308,3636.013187,352.23155148087045,324.81165652411056,665.1556949832676,843.017374271117,936.4779253685028,-126.01225260907816,-861.6994223151373
-244.889354,316,3660.788169,363.10230306761764,364.0833857880875,600.4304578746957,1026.198236922991,998.2187908359842,-172.18935419446444,-1155.6583135062963
-165.386573,309,3685.1692,357.1271272550208,343.71469829428054,665.9883399349568,872.4472707226842,825.6215977579968,-122.0865730841628,-1039.7568949809347
-96.650942,302,3720.878923,355.14488912907734,329.1351894617952,606.741128897906,687.8358784075955,903.3995755180015,-75.4509418390754,-976.1324235996291
-151.911755,307,3744.489454,357.8461250259225,321.4299702225879,713.5525063466025,808.4266966373856,877.2283506064376,-123.91175541171717,-756.426930633737
-194.40006,309,3768.596483,385.71081993720844,335.4265486690754,565.703363784313,1063.7579507478054,1047.8638741772954,-129.30006031401396,-939.2099455889419
-1861.455358,352,3810.546268,423.3496492637213,299.80878857015375,2590.761208327168,0.0,1040.880863583953,-901.4553578231421,-24765.086145347414
-2001.848673,352,3836.773064,436.0690466588795,400.6691129874648,3196.729005543059,0.0,1486.2415019467248,-974.0486730184393,-26258.831838731443
-1861.455358,352,3862.611483,423.3496492637213,299.80878857015375,2590.761208327168,0.0,1040.880863583953,-901.4553578231421,-24765.086145347414
-201.498427,311,3886.157355,376.75898093883836,330.4758718068994,613.1980073353824,1035.7491860060732,1103.639323376664,-126.89842680039908,-1665.5897162869494
-144.331621,305,3909.99715,365.8200028903342,333.2595273403714,599.3719823141377,992.0381060105184,938.6452690247053,-110.23162096616213,-872.1587006195484
-183.429668,304,3933.48831,380.6472641151396,341.9300797625812,712.6139068888245,878.1209000891768,1051.3386695157524,-149.72966812970304,-996.5270016031483
-157.916079,303,3966.227428,359.1979558361376,327.2246996547574,685.5251180799982,886.1371115366557,1029.3401880216347,-123.31607908170577,-1124.0502625802146
-91.059456,303,3989.217821,361.52067965598303,338.4374451692122,540.6155954077436,793.2389813872794,1006.5561496665807,-66.05945633357622,-977.5776208800226
-113.533126,307,4012.301707,374.39695432249715,327.2543293615477,635.379855591222,648.9671930763919,1070.0988068902848,-93.53312614106444,-1154.439976949381
-305.955258,311,4048.839852,358.8763604390178,320.5674649849508,742.3563320359036,1129.1275651415565,1021.5148899830169,-202.75525815081068,-982.2830871795907
-98.858042,303,4072.010208,381.85546702992997,310.7598726214265,587.8299073888654,700.0642589170603,841.7797042364184,-74.85804153409113,-1008.8763501052083
-95.765333,303,4095.157442,370.0018505838858,324.4394002966839,589.8201900514749,718.8676030825427,1021.0384068792141,-67.76533266263763,-1085.8493387012602
-162.372024,308,4131.528555,363.86810775705266,324.51694311106195,677.7278024114195,749.0543821425467,924.6594591810419,-119.57202364206715,-942.6006328795247
-72.009612,304,4154.883498,377.9094979351198,342.8757220720245,517.7814476872107,754.0963982823595,780.0078793914092,-58.00961161457695,-1293.5397480420447
-87.735757,303,4178.087891,380.00033915875855,336.7824207333608,525.4065381186742,920.27039096814,808.6007732147343,-59.73575734003092,-1360.792712654635
-2571.658625,352,4220.9051,522.0027560435735,274.6174672023864,3907.7617930701963,0.0,0.0,-1213.8586251536544,-28067.460680428874
-2563.547091,352,4246.942865,463.25487811750276,294.4269326761777,4178.672194569685,0.0,0.0,-1193.9470909271051,-27186.043761576893
-2563.547091,352,4272.974602,463.25487811750276,294.4269326761777,4178.672194569685,0.0,0.0,-1193.9470909271051,-27186.043761576893
-131.479026,305,4296.087221,366.72436879492653,342.5777891581382,650.0672439007009,756.7489906070829,896.7248460219026,-104.17902599519292,-883.1980388348514
-120.14203,307,4319.412258,372.8634187605456,365.91099830256127,578.311158166368,812.3098791840597,819.0010521564101,-93.84203046909974,-1044.8552098322052
-125.416989,305,4342.578168,373.0465022378101,312.4368430016207,645.1058933947587,800.133081690822,930.6438555106943,-99.41698898112956,-999.6035821566156
-134.817703,303,4374.90535,352.16270750192325,351.69055274621564,598.5617225034674,805.0407070841394,973.8265321197874,-97.01770338507863,-1159.0743413542955
-72.630581,303,4398.246709,375.5113057044224,336.7735455717336,572.6085030324715,643.8269583908025,668.515847683344,-51.63058140650562,-1170.5448104563486
-93.493806,303,4421.387194,379.6094629458782,336.1268138455204,571.352097140615,711.963735782054,797.8981973657994,-74.49380599152961,-880.7286674644807
-109.074146,306,4458.642718,361.45075474056006,326.5422756318796,615.3256677057121,655.3679702140163,845.2754367217505,-85.67414587902854,-974.2077991971507
-63.801613,304,4482.180958,379.9459495984769,356.2513233674342,560.0430556238372,590.5946474685086,746.1246663280837,-48.80161312402153,-1104.1457156979457
-211.304489,309,4505.70885,351.7564769926049,335.1902205859595,578.4142367866035,962.9065782419557,1118.794660072004,-144.3044889742802,-887.9654285972865
-133.367548,307,4542.232362,349.32711566663914,337.1154371978697,657.3308744123235,759.6424612268588,815.1215163243606,-105.06754810407784,-757.0313314321667
